,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,imgName,maskName,multimaskName,label
521,521,521,121,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0122.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0122.bmp,"Dataset-new-2/Validation-400/0265/0265.jpg
",0
522,522,522,122,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0123.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0123.bmp,"Dataset-new-2/Validation-400/0313/0313.jpg
",0
523,523,523,123,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0124.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0124.bmp,"Dataset-new-2/Validation-400/0203/0203.jpg
",0
524,524,524,124,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0125.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0125.bmp,"Dataset-new-2/Validation-400/0002/0002.jpg
",1
525,525,525,125,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0126.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0126.bmp,"Dataset-new-2/Validation-400/0409/0409.jpg
",0
526,526,526,126,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0127.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0127.bmp,"Dataset-new-2/Validation-400/0317/0317.jpg
",0
527,527,527,127,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0128.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0128.bmp,"Dataset-new-2/Validation-400/0202/0202.jpg
",1
528,528,528,128,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0129.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0129.bmp,"Dataset-new-2/Validation-400/0081/0081.jpg
",0
529,529,529,129,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0130.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0130.bmp,"Dataset-new-2/Validation-400/0106/0106.jpg
",0
530,530,530,130,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0131.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0131.bmp,"Dataset-new-2/Validation-400/0147/0147.jpg
",0
531,531,531,131,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0132.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0132.bmp,"Dataset-new-2/Validation-400/0238/0238.jpg
",0
532,532,532,132,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0133.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0133.bmp,"Dataset-new-2/Validation-400/0347/0347.jpg
",0
533,533,533,133,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0134.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0134.bmp,"Dataset-new-2/Validation-400/0294/0294.jpg
",0
534,534,534,134,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0135.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0135.bmp,"Dataset-new-2/Validation-400/0334/0334.jpg
",0
535,535,535,135,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0136.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0136.bmp,"Dataset-new-2/Validation-400/0131/0131.jpg
",0
536,536,536,136,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0137.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0137.bmp,"Dataset-new-2/Validation-400/0025/0025.jpg
",0
537,537,537,137,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0138.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0138.bmp,"Dataset-new-2/Validation-400/0286/0286.jpg
",0
538,538,538,138,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0139.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0139.bmp,"Dataset-new-2/Validation-400/0393/0393.jpg
",0
539,539,539,139,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0140.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0140.bmp,"Dataset-new-2/Validation-400/0116/0116.jpg
",0
540,540,540,140,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0141.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0141.bmp,"Dataset-new-2/Validation-400/0374/0374.jpg
",0
541,541,541,141,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0142.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0142.bmp,"Dataset-new-2/Validation-400/0365/0365.jpg
",0
542,542,542,142,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0143.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0143.bmp,"Dataset-new-2/Validation-400/0016/0016.jpg
",0
543,543,543,143,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0144.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0144.bmp,"Dataset-new-2/Validation-400/0343/0343.jpg
",0
544,544,544,144,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0145.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0145.bmp,"Dataset-new-2/Validation-400/0126/0126.jpg
",0
545,545,545,145,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0146.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0146.bmp,"Dataset-new-2/Validation-400/0262/0262.jpg
",0
546,546,546,146,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0147.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0147.bmp,"Dataset-new-2/Validation-400/0254/0254.jpg
",0
547,547,547,147,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0148.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0148.bmp,"Dataset-new-2/Validation-400/0207/0207.jpg
",0
548,548,548,148,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0149.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0149.bmp,"Dataset-new-2/Validation-400/0218/0218.jpg
",1
549,549,549,149,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0150.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0150.bmp,"Dataset-new-2/Validation-400/0155/0155.jpg
",0
550,550,550,150,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0151.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0151.bmp,"Dataset-new-2/Validation-400/0167/0167.jpg
",0
551,551,551,151,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0152.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0152.bmp,"Dataset-new-2/Validation-400/0053/0053.jpg
",0
552,552,552,152,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0153.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0153.bmp,"Dataset-new-2/Validation-400/0080/0080.jpg
",0
553,553,553,153,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0154.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0154.bmp,"Dataset-new-2/Validation-400/0182/0182.jpg
",0
554,554,554,154,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0155.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0155.bmp,"Dataset-new-2/Validation-400/0364/0364.jpg
",0
555,555,555,155,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0156.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0156.bmp,"Dataset-new-2/Validation-400/0348/0348.jpg
",0
556,556,556,156,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0157.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0157.bmp,"Dataset-new-2/Validation-400/0375/0375.jpg
",0
557,557,557,157,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0158.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0158.bmp,"Dataset-new-2/Validation-400/0152/0152.jpg
",0
558,558,558,158,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0159.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0159.bmp,"Dataset-new-2/Validation-400/0128/0128.jpg
",1
559,559,559,159,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0160.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0160.bmp,"Dataset-new-2/Validation-400/0004/0004.jpg
",1
560,560,560,160,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0161.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0161.bmp,"Dataset-new-2/Validation-400/0400/0400.jpg
",0
561,561,561,161,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0162.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0162.bmp,"Dataset-new-2/Validation-400/0234/0234.jpg
",0
562,562,562,162,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0163.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0163.bmp,"Dataset-new-2/Validation-400/0045/0045.jpg
",0
563,563,563,163,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0164.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0164.bmp,"Dataset-new-2/Validation-400/0096/0096.jpg
",0
564,564,564,164,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0165.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0165.bmp,"Dataset-new-2/Validation-400/0327/0327.jpg
",0
565,565,565,165,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0166.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0166.bmp,"Dataset-new-2/Validation-400/0356/0356.jpg
",0
566,566,566,166,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0167.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0167.bmp,"Dataset-new-2/Validation-400/0018/0018.jpg
",0
567,567,567,167,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0168.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0168.bmp,"Dataset-new-2/Validation-400/0124/0124.jpg
",0
568,568,568,168,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0169.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0169.bmp,"Dataset-new-2/Validation-400/0162/0162.jpg
",0
569,569,569,169,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0170.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0170.bmp,"Dataset-new-2/Validation-400/0320/0320.jpg
",0
570,570,570,170,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0171.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0171.bmp,"Dataset-new-2/Validation-400/0119/0119.jpg
",1
571,571,571,171,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0172.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0172.bmp,"Dataset-new-2/Validation-400/0079/0079.jpg
",0
572,572,572,172,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0173.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0173.bmp,"Dataset-new-2/Validation-400/0163/0163.jpg
",0
573,573,573,173,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0174.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0174.bmp,"Dataset-new-2/Validation-400/0050/0050.jpg
",0
574,574,574,174,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0175.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0175.bmp,"Dataset-new-2/Validation-400/0219/0219.jpg
",1
575,575,575,175,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0176.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0176.bmp,"Dataset-new-2/Validation-400/0082/0082.jpg
",0
576,576,576,176,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0177.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0177.bmp,"Dataset-new-2/Validation-400/0058/0058.jpg
",0
577,577,577,177,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0178.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0178.bmp,"Dataset-new-2/Validation-400/0278/0278.jpg
",0
578,578,578,178,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0179.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0179.bmp,"Dataset-new-2/Validation-400/0071/0071.jpg
",0
579,579,579,179,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0180.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0180.bmp,"Dataset-new-2/Validation-400/0099/0099.jpg
",0
580,580,580,180,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0181.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0181.bmp,"Dataset-new-2/Validation-400/0245/0245.jpg
",1
581,581,581,181,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0182.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0182.bmp,"Dataset-new-2/Validation-400/0172/0172.jpg
",0
582,582,582,182,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0183.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0183.bmp,"Dataset-new-2/Validation-400/0138/0138.jpg
",0
583,583,583,183,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0184.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0184.bmp,"Dataset-new-2/Validation-400/0305/0305.jpg
",0
584,584,584,184,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0185.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0185.bmp,"Dataset-new-2/Validation-400/0148/0148.jpg
",0
585,585,585,185,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0186.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0186.bmp,"Dataset-new-2/Validation-400/0227/0227.jpg
",0
586,586,586,186,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0187.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0187.bmp,"Dataset-new-2/Validation-400/0149/0149.jpg
",0
587,587,587,187,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0188.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0188.bmp,"Dataset-new-2/Validation-400/0376/0376.jpg
",0
588,588,588,188,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0189.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0189.bmp,"Dataset-new-2/Validation-400/0368/0368.jpg
",0
589,589,589,189,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0190.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0190.bmp,"Dataset-new-2/Validation-400/0410/0410.jpg
",0
590,590,590,190,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0191.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0191.bmp,"Dataset-new-2/Validation-400/0325/0325.jpg
",0
591,591,591,191,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0192.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0192.bmp,"Dataset-new-2/Validation-400/0009/0009.jpg
",0
592,592,592,192,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0193.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0193.bmp,"Dataset-new-2/Validation-400/0384/0384.jpg
",0
593,593,593,193,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0194.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0194.bmp,"Dataset-new-2/Validation-400/0269/0269.jpg
",0
594,594,594,194,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0195.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0195.bmp,"Dataset-new-2/Validation-400/0075/0075.jpg
",0
595,595,595,195,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0196.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0196.bmp,"Dataset-new-2/Validation-400/0396/0396.jpg
",0
596,596,596,196,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0197.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0197.bmp,"Dataset-new-2/Validation-400/0260/0260.jpg
",0
597,597,597,197,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0198.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0198.bmp,"Dataset-new-2/Validation-400/0033/0033.jpg
",0
598,598,598,198,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0199.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0199.bmp,"Dataset-new-2/Validation-400/0107/0107.jpg
",0
599,599,599,199,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0200.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0200.bmp,"Dataset-new-2/Validation-400/0255/0255.jpg
",0
600,600,600,200,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0201.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0201.bmp,"Dataset-new-2/Validation-400/0229/0229.jpg
",0
601,601,601,201,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0202.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0202.bmp,"Dataset-new-2/Validation-400/0165/0165.jpg
",0
602,602,602,202,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0203.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0203.bmp,"Dataset-new-2/Validation-400/0338/0338.jpg
",0
603,603,603,203,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0204.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0204.bmp,"Dataset-new-2/Validation-400/0350/0350.jpg
",0
604,604,604,204,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0205.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0205.bmp,"Dataset-new-2/Validation-400/0157/0157.jpg
",1
605,605,605,205,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0206.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0206.bmp,"Dataset-new-2/Validation-400/0300/0300.jpg
",0
606,606,606,206,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0207.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0207.bmp,"Dataset-new-2/Validation-400/0195/0195.jpg
",0
607,607,607,207,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0208.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0208.bmp,"Dataset-new-2/Validation-400/0190/0190.jpg
",1
608,608,608,208,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0209.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0209.bmp,"Dataset-new-2/Validation-400/0051/0051.jpg
",0
609,609,609,209,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0210.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0210.bmp,"Dataset-new-2/Validation-400/0378/0378.jpg
",0
610,610,610,210,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0211.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0211.bmp,"Dataset-new-2/Validation-400/0330/0330.jpg
",0
611,611,611,211,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0212.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0212.bmp,"Dataset-new-2/Validation-400/0030/0030.jpg
",0
612,612,612,212,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0213.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0213.bmp,"Dataset-new-2/Validation-400/0235/0235.jpg
",0
613,613,613,213,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0214.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0214.bmp,"Dataset-new-2/Validation-400/0003/0003.jpg
",1
614,614,614,214,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0215.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0215.bmp,"Dataset-new-2/Validation-400/0156/0156.jpg
",0
615,615,615,215,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0216.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0216.bmp,"Dataset-new-2/Validation-400/0118/0118.jpg
",1
616,616,616,216,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0217.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0217.bmp,"Dataset-new-2/Validation-400/0087/0087.jpg
",0
617,617,617,217,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0218.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0218.bmp,"Dataset-new-2/Validation-400/0220/0220.jpg
",0
618,618,618,218,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0219.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0219.bmp,"Dataset-new-2/Validation-400/0122/0122.jpg
",0
619,619,619,219,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0220.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0220.bmp,"Dataset-new-2/Validation-400/0069/0069.jpg
",0
620,620,620,220,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0221.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0221.bmp,"Dataset-new-2/Validation-400/0200/0200.jpg
",0
621,621,621,221,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0222.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0222.bmp,"Dataset-new-2/Validation-400/0130/0130.jpg
",0
622,622,622,222,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0223.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0223.bmp,"Dataset-new-2/Validation-400/0100/0100.jpg
",0
623,623,623,223,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0224.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0224.bmp,"Dataset-new-2/Validation-400/0197/0197.jpg
",0
624,624,624,224,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0225.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0225.bmp,"Dataset-new-2/Validation-400/0236/0236.jpg
",0
625,625,625,225,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0226.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0226.bmp,"Dataset-new-2/Validation-400/0151/0151.jpg
",1
626,626,626,226,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0227.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0227.bmp,"Dataset-new-2/Validation-400/0246/0246.jpg
",1
627,627,627,227,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0228.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0228.bmp,"Dataset-new-2/Validation-400/0329/0329.jpg
",0
628,628,628,228,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0229.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0229.bmp,"Dataset-new-2/Validation-400/0063/0063.jpg
",0
629,629,629,229,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0230.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0230.bmp,"Dataset-new-2/Validation-400/0208/0208.jpg
",0
630,630,630,230,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0231.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0231.bmp,"Dataset-new-2/Validation-400/0261/0261.jpg
",0
631,631,631,231,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0232.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0232.bmp,"Dataset-new-2/Validation-400/0034/0034.jpg
",0
632,632,632,232,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0233.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0233.bmp,"Dataset-new-2/Validation-400/0224/0224.jpg
",0
633,633,633,233,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0234.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0234.bmp,"Dataset-new-2/Validation-400/0159/0159.jpg
",0
634,634,634,234,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0235.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0235.bmp,"Dataset-new-2/Validation-400/0061/0061.jpg
",0
635,635,635,235,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0236.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0236.bmp,"Dataset-new-2/Validation-400/0297/0297.jpg
",0
636,636,636,236,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0237.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0237.bmp,"Dataset-new-2/Validation-400/0258/0258.jpg
",0
637,637,637,237,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0238.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0238.bmp,"Dataset-new-2/Validation-400/0285/0285.jpg
",0
638,638,638,238,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0239.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0239.bmp,"Dataset-new-2/Validation-400/0104/0104.jpg
",0
639,639,639,239,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0240.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0240.bmp,"Dataset-new-2/Validation-400/0052/0052.jpg
",0
640,640,640,240,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0241.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0241.bmp,"Dataset-new-2/Validation-400/0319/0319.jpg
",0
641,641,641,241,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0242.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0242.bmp,"Dataset-new-2/Validation-400/0250/0250.jpg
",1
642,642,642,242,,REFUGE/REFUGE-Validation400/REFUGE-Validation400/V0243.jpg,REFUGE/REFUGE-Validation400-GT/Disc_Cup_Masks/V0243.bmp,"Dataset-new-2/Validation-400/0209/0209.jpg
",0
